probe_index	participant_id	ses	nBack	stimStart	stimEnd	Deliberate	Detailed	Emotion	Evolving	Focus	Future	Habit	Images	Other	Past	Self	Vivid	Words
0	sub-ADIE001	3mf	0	15.924926	78.837388	4	2	3	4	3	1	4	4	1	1	1	3	1
1	sub-ADIE001	3mf	0	95.453165	147.273426	4	4	3	4	3	1	4	4	1	1	1	3	1
2	sub-ADIE001	3mf	1	259.39495	304.57304899999997	4	4	3	4	4	1	4	3	1	1	1	3	3
3	sub-ADIE001	3mf	1	331.064458	372.21384400000005	4	4	3	4	4	1	4	3	1	1	1	3	3
4	sub-ADIE001	3mf	1	402.227781	443.791569	4	4	3	4	4	1	4	3	1	1	1	3	3
5	sub-ADIE001	3mf	1	460.313822	499.891888	4	4	3	4	4	1	4	3	1	1	1	3	3
0	sub-ADIE001	baseline	0	12.238628	82.303678	1	4	2	1	4	1	1	4	1	1	1	4	1
1	sub-ADIE001	baseline	0	116.639119	168.942304	1	4	3	4	4	1	4	4	1	1	1	4	1
2	sub-ADIE001	baseline	1	263.528337	318.32468	1	4	3	4	4	1	4	2	1	1	1	4	3
3	sub-ADIE001	baseline	1	354.937509	404.85762600000004	1	4	3	4	4	1	4	2	1	1	1	4	3
4	sub-ADIE001	baseline	1	438.28588	489.423577	1	4	3	4	4	1	4	2	1	1	1	4	4
5	sub-ADIE001	baseline	1	515.031501	567.9955580000001	1	4	3	4	4	1	4	2	1	1	1	4	4
0	sub-ADIE002	3mf	1	11.826642	72.517911	3	1	3	1	4	1	1	2	1	1	2	1	3
1	sub-ADIE002	3mf	1	84.426759	142.323913	1	2	3	1	3	1	3	2	1	2	2	1	3
2	sub-ADIE002	3mf	1	154.08016	193.252498	2	1	3	1	3	1	2	2	1	2	2	1	3
3	sub-ADIE002	3mf	1	219.9724	253.960299	2	2	3	1	4	1	1	2	1	1	2	1	3
4	sub-ADIE002	3mf	0	337.818027	393.818508	3	2	2	2	3	2	3	2	2	2	3	1	3
5	sub-ADIE002	3mf	0	454.05352	510.093428	2	2	2	2	3	2	3	2	2	2	3	1	3
0	sub-ADIE002	baseline	0	32.19221	114.598224	2	1	2	1	3	1	1	1	1	2	3	1	2
1	sub-ADIE002	baseline	0	179.570672	232.20589999999999	2	2	2	1	3	1	3	1	1	3	3	1	3
2	sub-ADIE002	baseline	1	271.29029	317.728813	3	1	2	1	4	1	1	2	2	1	3	1	3
3	sub-ADIE002	baseline	1	326.427921	396.06334100000004	3	1	2	1	2	1	3	2	2	2	2	1	3
4	sub-ADIE002	baseline	1	430.058317	471.223816	2	1	2	1	2	1	2	2	1	2	2	1	3
5	sub-ADIE002	baseline	1	542.158936	595.045285	2	2	3	1	3	2	2	2	2	2	2	1	3
0	sub-ADIE002	1yf	0	35.606958	85.49316999999999	4	1	4	1	4	1	1	1	1	1	4	1	1
1	sub-ADIE002	1yf	0	100.826025	135.601789	4	1	4	1	4	1	1	1	1	1	4	1	1
2	sub-ADIE002	1yf	1	243.794928	292.33133499999997	3	1	3	2	3	1	2	2	1	2	3	1	4
3	sub-ADIE002	1yf	1	324.885625	366.943146	4	2	3	2	3	2	3	2	2	3	3	1	3
4	sub-ADIE002	1yf	1	404.245457	453.014388	3	1	3	1	3	1	1	2	2	2	3	1	3
5	sub-ADIE002	1yf	1	461.975106	503.255967	2	1	3	2	3	3	2	3	2	1	3	1	3
0	sub-ADIE005	3mf	0	33.925931	97.392105	4	3	3	1	4	1	2	2	1	1	1	2	3
1	sub-ADIE005	3mf	0	110.152764	150.71749200000002	4	2	3	1	4	1	2	2	1	1	1	2	3
2	sub-ADIE005	3mf	1	295.539055	334.291415	4	1	3	1	4	1	2	2	1	1	1	1	3
3	sub-ADIE005	3mf	1	343.010071	373.791659	4	1	3	1	4	1	2	2	1	2	1	1	3
4	sub-ADIE005	3mf	1	398.716591	429.26831	4	1	3	1	4	1	2	2	1	2	1	1	3
5	sub-ADIE005	3mf	1	441.455859	465.345555	4	1	3	1	4	1	2	2	1	1	1	1	3
0	sub-ADIE005	baseline	1	29.506636	88.76335200000001	4	3	3	3	4	1	1	2	1	1	2	4	3
1	sub-ADIE005	baseline	1	120.632421	172.349754	4	4	3	4	4	1	4	3	1	3	4	4	3
2	sub-ADIE005	baseline	0	238.076911	287.533385	3	2	3	3	3	2	2	3	2	4	3	4	3
3	sub-ADIE005	baseline	0	303.792021	352.859449	3	2	3	1	4	1	1	3	1	1	2	3	3
4	sub-ADIE005	baseline	0	368.622345	414.718591	2	2	3	2	3	1	1	3	1	1	2	3	3
5	sub-ADIE005	baseline	0	427.822094	462.78450599999996	1	2	3	1	4	1	3	3	1	1	2	4	3
0	sub-ADIE005	1yf	1	44.068876	103.49721100000001	3	3	3	1	3	1	2	1	2	3	2	2	3
1	sub-ADIE005	1yf	1	167.48733	206.332167	4	2	3	1	4	1	2	1	1	3	1	1	4
2	sub-ADIE005	1yf	0	247.036131	300.710194	3	2	3	3	3	2	2	2	2	2	2	1	3
3	sub-ADIE005	1yf	0	317.149643	362.761498	3	2	3	3	3	2	2	1	1	2	2	1	3
4	sub-ADIE005	1yf	0	386.610506	431.251754	3	3	3	2	3	1	2	2	1	3	2	1	3
5	sub-ADIE005	1yf	0	446.690584	488.682614	2	2	3	2	2	2	2	1	1	3	2	1	3
0	sub-ADIE012	3mf	0	27.968979	60.492579	4	4	4	4	4	1	4	4	1	1	1	4	4
1	sub-ADIE012	3mf	0	73.029431	97.685301	4	4	4	4	4	1	4	4	1	1	1	4	4
2	sub-ADIE012	3mf	0	168.344412	193.251943	4	4	4	4	4	4	4	4	1	1	1	4	4
3	sub-ADIE012	3mf	1	226.174603	249.723443	4	4	4	4	4	1	4	4	1	1	1	4	4
4	sub-ADIE012	3mf	1	317.13258	344.855708	4	4	4	4	4	1	4	4	1	1	1	4	4
5	sub-ADIE012	3mf	1	360.520341	381.66578400000003	4	4	4	4	4	1	4	4	1	1	1	4	4
0	sub-ADIE012	1yf	1	59.661353	99.271986	4	4	4	4	4	4	3	3	1	1	1	4	2
1	sub-ADIE012	1yf	1	122.311526	147.57769000000002	4	4	4	4	4	4	4	4	1	1	1	4	2
2	sub-ADIE012	1yf	1	159.483757	185.926401	4	4	4	4	4	4	4	4	1	4	1	4	2
3	sub-ADIE012	1yf	0	213.338349	243.056106	4	4	4	4	3	4	3	4	1	4	1	4	2
4	sub-ADIE012	1yf	0	310.399812	332.27997700000003	4	4	4	4	4	4	4	4	1	1	1	4	3
5	sub-ADIE012	1yf	0	364.893096	389.310235	4	4	4	4	3	4	4	4	1	2	1	4	3
0	sub-ADIE015	3mf	1	65.565344	157.123064	3	2	3	2	3	2	2	3	3	3	3	3	2
1	sub-ADIE015	3mf	1	199.628696	272.95288800000003	3	2	3	2	2	3	3	3	3	2	3	2	2
2	sub-ADIE015	3mf	0	319.983771	375.722172	3	2	3	2	2	2	2	3	3	2	3	3	2
3	sub-ADIE015	3mf	0	400.941799	464.730105	2	2	3	2	2	3	2	3	3	2	3	3	2
4	sub-ADIE015	3mf	0	473.044268	523.279954	3	2	3	2	3	3	3	3	2	2	3	3	2
5	sub-ADIE015	3mf	0	539.594169	602.864501	3	2	3	2	3	3	3	3	2	2	3	3	2
0	sub-ADIE015	1yf	0	56.540165	168.230802	2	2	4	2	3	1	2	4	4	4	2	3	3
1	sub-ADIE015	1yf	0	223.396656	304.359983	1	1	4	1	3	4	4	4	3	1	3	2	1
2	sub-ADIE015	1yf	1	330.685218	410.280931	2	2	3	2	3	2	3	3	2	2	4	3	2
3	sub-ADIE015	1yf	1	490.669133	561.121935	2	2	4	3	4	4	4	4	1	1	3	4	1
4	sub-ADIE015	1yf	1	573.778522	635.901034	2	3	3	3	2	4	3	4	4	2	2	3	2
5	sub-ADIE015	1yf	1	651.484806	704.574509	2	2	4	2	2	1	4	2	1	1	4	2	2
0	sub-ADIE018	3mf	0	32.106324	110.43626	4	4	4	3	4	2	3	4	1	3	2	4	1
1	sub-ADIE018	3mf	0	127.069939	195.623787	4	4	4	4	4	4	4	4	1	3	2	4	1
2	sub-ADIE018	3mf	1	300.864935	347.483561	4	4	4	4	4	1	4	4	1	3	1	3	1
3	sub-ADIE018	3mf	1	375.999825	429.668656	4	4	4	3	4	1	4	4	1	1	1	4	1
4	sub-ADIE018	3mf	1	460.647808	514.4393950000001	4	4	4	4	4	1	4	4	1	1	1	4	1
5	sub-ADIE018	3mf	1	530.873374	576.0235789999999	4	4	4	4	4	1	4	4	1	1	1	4	1
0	sub-ADIE018	baseline	0	57.827805	130.018145	4	3	3	3	3	1	1	2	1	1	4	2	2
1	sub-ADIE018	baseline	0	158.2779	227.28264199999998	3	4	4	4	4	1	1	4	2	2	1	2	1
2	sub-ADIE018	baseline	1	287.235336	344.79683700000004	2	3	4	4	4	2	3	4	1	1	1	3	1
3	sub-ADIE018	baseline	1	373.890779	437.573374	2	3	3	4	4	3	3	4	1	3	4	2	1
4	sub-ADIE018	baseline	1	488.618899	544.462302	2	3	3	3	4	3	4	4	1	2	2	2	1
5	sub-ADIE018	baseline	1	553.373142	606.947958	1	2	2	2	2	2	3	3	1	2	2	2	2
0	sub-ADIE019	3mf	0	12.437238	58.467138	4	4	4	1	4	1	1	1	1	1	1	1	4
1	sub-ADIE019	3mf	0	89.718921	128.972664	4	1	4	1	4	1	1	1	1	1	1	1	4
2	sub-ADIE019	3mf	0	144.929565	172.89571700000002	4	1	4	1	4	1	1	1	1	1	1	1	4
3	sub-ADIE019	3mf	0	205.508287	232.45605400000002	4	1	4	1	4	1	1	1	1	1	1	1	4
4	sub-ADIE019	3mf	1	284.393007	315.759644	4	1	4	1	4	1	1	1	1	1	1	1	4
5	sub-ADIE019	3mf	1	360.214815	386.573574	4	1	4	1	4	1	1	1	1	1	1	1	4
0	sub-ADIE019	baseline	1	12.770188	63.965028	4	4	3	1	4	1	1	4	1	1	1	1	1
1	sub-ADIE019	baseline	1	89.793445	131.782129	4	4	3	4	4	1	1	4	1	1	1	1	1
2	sub-ADIE019	baseline	0	243.114761	282.98949600000003	4	4	3	4	4	1	1	4	1	1	1	1	1
3	sub-ADIE019	baseline	0	312.258806	360.12186199999996	4	4	3	4	4	1	4	4	1	1	1	1	1
4	sub-ADIE019	baseline	0	407.074206	463.05658999999997	4	1	3	1	4	1	4	4	1	1	1	4	1
5	sub-ADIE019	baseline	0	478.477709	527.260652	4	3	4	1	4	1	4	2	1	1	1	3	2
0	sub-ADIE019	1yf	0	81.163714	130.88457499999998	4	4	4	1	4	1	1	1	1	1	1	1	1
1	sub-ADIE019	1yf	0	146.868237	185.44619899999998	4	3	4	1	1	1	1	3	1	1	1	1	4
2	sub-ADIE019	1yf	1	224.782039	259.590776	4	4	4	3	4	1	1	1	1	1	1	1	4
3	sub-ADIE019	1yf	1	286.940595	320.007437	4	4	4	4	4	1	1	1	1	1	1	4	4
4	sub-ADIE019	1yf	1	328.017709	359.756963	4	4	4	4	4	1	1	1	1	1	1	4	4
5	sub-ADIE019	1yf	1	372.856696	404.393815	4	4	4	4	4	1	1	1	1	1	1	4	4
0	sub-ADIE028	3mf	0	52.479769	103.92578	3	3	3	3	3	1	2	3	1	1	2	3	1
1	sub-ADIE028	3mf	0	112.424262	153.342466	3	2	3	3	3	2	2	3	2	1	2	3	1
2	sub-ADIE028	3mf	0	203.002541	241.76069500000003	3	2	3	3	3	1	2	3	2	2	2	2	2
3	sub-ADIE028	3mf	1	278.094243	313.556477	4	4	3	4	4	1	1	4	1	1	1	1	1
4	sub-ADIE028	3mf	1	330.75385	358.133109	4	4	3	4	4	1	1	4	1	1	1	1	1
5	sub-ADIE028	3mf	1	423.499788	449.872189	1	4	3	4	4	1	1	1	1	1	1	1	1
0	sub-ADIE028	baseline	0	63.019395	126.48394499999999	3	4	3	3	4	1	3	3	2	1	3	1	1
1	sub-ADIE028	baseline	0	142.099661	191.98193600000002	3	3	3	4	3	1	2	3	1	1	1	1	1
2	sub-ADIE028	baseline	1	272.875615	320.425612	4	2	3	3	4	1	1	4	1	1	3	1	1
3	sub-ADIE028	baseline	1	332.344455	370.032259	4	1	4	4	4	1	1	4	1	1	1	1	1
4	sub-ADIE028	baseline	1	399.63165	437.74071299999997	4	1	4	4	4	1	1	4	1	1	1	1	1
5	sub-ADIE028	baseline	1	486.637295	519.376901	4	1	4	4	4	1	1	4	1	1	1	1	1
0	sub-ADIE028	1yf	0	9.480769	78.767724	2	3	2	2	3	3	3	2	3	3	3	1	2
1	sub-ADIE028	1yf	0	94.267287	131.895297	3	2	2	2	3	2	2	3	2	2	2	1	2
2	sub-ADIE028	1yf	0	189.130622	263.22015400000004	2	1	2	2	1	1	1	3	1	1	1	1	3
3	sub-ADIE028	1yf	1	366.078732	403.018872	2	1	2	1	1	4	1	3	1	1	1	1	2
4	sub-ADIE028	1yf	1	412.629824	447.272043	2	1	2	1	3	1	1	3	1	1	1	1	2
5	sub-ADIE028	1yf	1	499.336029	531.074595	2	1	2	1	1	1	1	3	1	1	1	1	1
0	sub-ADIE032	3mf	1	55.659001	145.74932900000002	3	3	4	2	4	2	2	3	2	2	3	2	2
1	sub-ADIE032	3mf	1	158.111045	198.942484	3	3	3	2	4	2	2	4	2	2	3	1	1
2	sub-ADIE032	3mf	1	234.123579	280.17573600000003	4	3	3	3	4	2	2	4	2	1	3	1	2
3	sub-ADIE032	3mf	0	304.354512	357.509003	2	2	3	2	3	2	2	3	2	1	3	1	2
4	sub-ADIE032	3mf	0	446.965896	485.148223	4	4	4	4	4	1	2	4	4	2	3	2	1
5	sub-ADIE032	3mf	0	493.863606	545.9261690000001	2	3	2	3	2	2	2	4	2	2	3	2	1
0	sub-ADIE032	baseline	0	12.835063	132.67816399999998	4	2	3	1	3	1	4	1	3	4	1	1	4
1	sub-ADIE032	baseline	0	141.288583	236.313448	1	1	3	2	4	1	2	4	1	2	1	1	4
2	sub-ADIE032	baseline	0	283.17193	382.867458	4	3	3	1	3	1	2	3	4	1	1	1	1
3	sub-ADIE032	baseline	0	419.634868	489.27193700000004	4	1	2	3	3	3	1	1	4	1	1	1	1
4	sub-ADIE032	baseline	1	538.704566	611.823021	1	1	3	1	4	1	1	3	2	1	1	1	2
5	sub-ADIE032	baseline	1	620.088745	756.7091710000001	3	4	3	1	2	3	2	3	2	1	2	1	3
0	sub-ADIE040	3mf	0	85.176313	147.377212	3	3	4	4	3	2	2	3	1	2	4	4	4
1	sub-ADIE040	3mf	0	182.980644	241.842371	4	4	4	4	3	3	3	3	1	2	4	4	3
2	sub-ADIE040	3mf	1	272.616388	338.819981	4	2	4	3	2	3	4	4	1	1	4	3	4
3	sub-ADIE040	3mf	1	347.216048	418.12890699999997	4	4	4	3	3	2	2	4	1	4	4	4	3
4	sub-ADIE040	3mf	1	452.216818	507.21094300000004	4	4	4	3	4	2	3	4	1	3	4	4	4
5	sub-ADIE040	3mf	1	564.18751	620.177822	4	4	4	4	4	3	3	3	1	3	4	4	4
0	sub-ADIE040	baseline	1	11.877136	82.62138900000001	1	1	2	1	3	1	1	1	1	1	1	1	1
1	sub-ADIE040	baseline	1	116.557893	201.622784	2	1	3	3	3	1	2	1	1	1	1	1	1
2	sub-ADIE040	baseline	1	217.896571	335.332555	4	4	3	3	4	1	4	3	1	1	1	2	1
3	sub-ADIE040	baseline	1	377.402378	495.771015	3	4	4	3	3	3	2	4	1	1	1	4	3
4	sub-ADIE040	baseline	0	545.695088	638.746672	4	4	4	3	3	3	2	3	1	2	1	4	3
5	sub-ADIE040	baseline	0	732.882352	831.892267	3	3	4	3	2	2	2	4	1	1	1	3	4
0	sub-ADIE040	1yf	0	27.545767	90.928625	3	4	4	4	3	3	3	2	1	1	4	3	3
1	sub-ADIE040	1yf	0	103.62859	167.609183	3	3	2	2	3	3	3	3	1	3	3	3	4
2	sub-ADIE040	1yf	0	183.141239	240.987263	3	3	3	4	2	3	4	3	1	3	3	2	3
3	sub-ADIE040	1yf	1	347.053024	414.596264	2	2	3	2	3	4	3	3	1	3	1	2	2
4	sub-ADIE040	1yf	1	423.457533	479.166142	2	3	2	3	3	4	2	3	1	2	1	1	3
5	sub-ADIE040	1yf	1	507.950392	562.5011569999999	3	3	3	3	3	3	2	3	1	3	1	2	3
0	sub-ADIE041	3mf	0	95.978848	167.466142	1	3	2	3	1	4	4	1	4	4	2	2	1
1	sub-ADIE041	3mf	1	209.468966	262.664353	4	2	4	1	4	1	1	4	1	1	1	2	4
2	sub-ADIE041	3mf	1	296.876607	338.185158	4	3	3	1	3	1	1	2	1	1	1	2	4
3	sub-ADIE041	3mf	1	351.15404	385.15076	4	1	4	1	4	1	1	1	1	1	1	1	4
4	sub-ADIE041	3mf	1	393.191446	431.132571	4	1	4	1	3	1	1	2	1	1	1	1	4
5	sub-ADIE041	3mf	1	448.809083	499.41283500000003	4	1	4	1	3	1	1	2	1	1	1	1	2
0	sub-ADIE041	baseline	1	63.186527	131.294927	4	4	3	1	4	1	1	2	1	1	1	3	4
1	sub-ADIE041	baseline	0	207.42684	263.751933	3	3	3	4	3	1	1	1	1	3	1	1	4
2	sub-ADIE041	baseline	0	276.484187	330.398275	4	2	3	3	4	1	1	1	1	1	1	1	4
3	sub-ADIE041	baseline	0	342.79489	392.640912	3	3	2	3	4	1	1	1	1	1	1	1	4
4	sub-ADIE041	baseline	0	440.715141	504.93685500000004	2	1	3	3	3	3	4	1	1	1	3	1	1
5	sub-ADIE041	baseline	0	513.826631	566.951751	1	2	3	1	2	3	1	1	3	1	3	1	1
0	sub-ADIE041	1yf	1	28.969628	91.00215200000001	4	3	3	3	4	1	4	1	1	2	1	2	4
1	sub-ADIE041	1yf	1	103.601921	157.44090500000001	4	2	3	2	4	1	1	2	1	1	1	2	4
2	sub-ADIE041	1yf	1	227.334838	280.993295	3	2	4	3	3	3	3	2	1	1	2	1	4
3	sub-ADIE041	1yf	0	340.750205	389.232849	3	2	4	4	2	3	1	1	1	2	2	1	2
4	sub-ADIE041	1yf	0	404.865158	460.39194000000003	2	1	4	3	2	4	3	2	3	2	2	2	1
5	sub-ADIE041	1yf	0	496.324538	543.777026	1	2	3	3	1	3	4	2	1	2	2	2	1
0	sub-ADIE058	3mf	1	57.883292	134.659469	4	3	4	1	3	3	3	3	1	3	4	3	3
1	sub-ADIE058	3mf	1	143.708803	198.694278	4	4	4	3	2	4	1	3	3	3	4	3	1
2	sub-ADIE058	3mf	1	214.916024	268.987727	2	2	3	2	3	1	3	3	1	3	3	2	1
3	sub-ADIE058	3mf	1	282.206353	335.667968	2	3	3	1	3	1	3	3	1	1	1	2	1
4	sub-ADIE058	3mf	0	453.381635	499.275019	3	3	3	2	2	4	3	3	3	3	2	3	1
5	sub-ADIE058	3mf	0	529.858314	576.0426759999999	3	1	3	1	2	1	3	1	2	1	1	2	1
0	sub-ADIE058	1yf	1	16.20805	91.08467	2	1	2	2	2	1	1	2	3	1	1	2	1
1	sub-ADIE058	1yf	1	119.628374	173.66932400000002	2	3	2	1	2	1	3	2	3	3	1	3	1
2	sub-ADIE058	1yf	1	213.955647	273.267261	3	3	3	3	3	2	3	3	1	1	1	2	1
3	sub-ADIE058	1yf	0	316.358976	376.369237	1	2	2	2	2	1	1	1	1	1	1	1	2
4	sub-ADIE058	1yf	0	389.369127	444.758948	2	2	2	2	3	1	1	2	1	1	3	1	2
5	sub-ADIE058	1yf	0	516.923902	573.665741	4	3	4	4	3	4	3	3	4	4	4	1	2
0	sub-ADIE094	3mf	0	15.319168	57.216868000000005	2	3	3	3	3	1	3	1	3	1	1	1	1
1	sub-ADIE094	3mf	0	81.92603	123.104533	1	2	3	1	3	1	1	1	1	1	1	1	1
2	sub-ADIE094	3mf	0	138.086839	170.777403	1	3	1	1	1	1	1	1	1	1	1	1	1
3	sub-ADIE094	3mf	0	178.987618	213.73065400000002	1	3	3	1	3	1	1	1	1	1	1	1	1
4	sub-ADIE094	3mf	1	276.435353	308.774928	1	4	4	1	3	1	1	1	1	1	1	1	1
5	sub-ADIE094	3mf	1	393.799082	432.727542	4	4	4	1	4	1	1	4	1	1	1	1	1
0	sub-ADIE094	baseline	1	99.061088	149.798968	1	1	2	1	3	1	1	1	1	1	3	2	1
1	sub-ADIE094	baseline	0	205.407649	244.344349	1	1	2	1	2	1	1	1	1	1	2	2	1
2	sub-ADIE094	baseline	0	274.228654	313.200668	1	3	3	3	3	1	1	1	1	1	1	3	1
3	sub-ADIE094	baseline	0	329.384609	358.855204	2	1	2	1	2	1	1	2	1	1	1	1	1
4	sub-ADIE094	baseline	0	374.239127	398.338635	1	3	1	1	3	1	1	1	1	1	1	1	1
5	sub-ADIE094	baseline	0	430.017691	455.252523	1	1	1	1	3	1	1	1	1	1	1	1	3
0	sub-ADIE106	3mf	1	22.01443	94.430156	2	2	2	2	3	2	2	2	2	2	2	2	2
1	sub-ADIE106	3mf	1	157.680532	225.155644	2	2	2	2	3	2	2	2	2	2	2	2	2
2	sub-ADIE106	3mf	1	237.676565	293.11141999999995	2	2	2	2	4	2	2	2	2	2	2	2	2
3	sub-ADIE106	3mf	0	325.081185	368.48207499999995	2	2	2	2	4	2	2	2	2	2	2	2	2
4	sub-ADIE106	3mf	0	381.831937	441.00915299999997	2	2	2	2	3	2	2	2	2	2	2	2	2
5	sub-ADIE106	3mf	0	513.237535	567.663062	2	2	2	2	3	2	2	2	2	2	2	2	2
0	sub-ADIE106	1yf	0	34.257291	71.434028	2	2	2	2	3	2	2	2	2	2	2	2	2
1	sub-ADIE106	1yf	0	86.567452	118.472835	2	2	3	2	3	2	3	2	4	3	2	2	3
2	sub-ADIE106	1yf	0	133.755421	172.9345	2	2	2	2	3	2	2	2	2	2	2	3	2
3	sub-ADIE106	1yf	1	264.982089	300.674114	2	2	2	2	2	2	2	2	2	3	2	2	2
4	sub-ADIE106	1yf	1	371.536028	412.54999699999996	2	2	2	2	3	2	2	2	2	2	2	2	2
5	sub-ADIE106	1yf	1	427.732419	466.394367	2	2	2	2	3	2	2	2	2	2	2	2	2
0	sub-ADIE107	3mf	0	98.890378	133.82567	3	2	3	1	4	1	4	1	3	2	2	2	4
1	sub-ADIE107	3mf	1	203.324549	238.612321	4	3	3	3	3	4	2	3	3	3	3	1	4
2	sub-ADIE107	3mf	1	255.437159	283.77237199999996	4	3	3	1	2	2	2	1	3	2	3	1	3
3	sub-ADIE107	3mf	1	313.363022	341.829494	3	3	3	2	3	2	2	3	3	2	2	1	3
4	sub-ADIE107	3mf	1	354.536476	381.56043500000004	4	2	3	2	3	3	1	3	4	1	2	1	2
5	sub-ADIE107	3mf	1	390.072463	420.88754400000005	4	2	3	2	3	2	3	1	4	4	2	1	3
0	sub-ADIE107	baseline	1	9.387547	69.706533	1	2	4	3	4	3	4	2	1	1	3	1	4
1	sub-ADIE107	baseline	1	85.317245	132.96313099999998	1	4	4	2	4	4	1	2	2	2	3	1	4
2	sub-ADIE107	baseline	1	150.238834	194.862893	3	3	4	2	4	3	3	3	2	1	2	1	3
3	sub-ADIE107	baseline	1	203.829969	243.46728	2	3	4	2	3	3	2	3	1	1	3	1	3
4	sub-ADIE107	baseline	0	407.630696	449.705601	1	1	2	2	2	2	1	3	2	1	2	1	2
5	sub-ADIE107	baseline	0	481.855346	523.450511	2	2	4	1	3	2	2	2	1	1	2	1	2
0	sub-ADIE107	1yf	1	25.253779	62.980187	3	4	2	1	4	1	2	2	2	1	3	1	4
1	sub-ADIE107	1yf	0	194.297071	230.935169	2	2	3	1	2	1	2	1	3	2	2	1	3
2	sub-ADIE107	1yf	0	246.918247	281.39333799999997	3	2	2	1	2	2	4	1	2	1	2	1	2
3	sub-ADIE107	1yf	0	290.60557	321.176169	3	2	2	3	2	1	3	1	2	2	2	1	3
4	sub-ADIE107	1yf	0	355.933053	392.834923	2	2	2	2	1	3	2	2	2	2	2	1	2
5	sub-ADIE107	1yf	0	401.803137	435.069998	3	3	2	3	3	3	2	2	1	1	2	1	4
0	sub-ADIE113	3mf	1	13.176945	108.46652200000001	2	1	2	3	1	2	3	3	2	1	3	3	1
1	sub-ADIE113	3mf	1	117.194802	236.88986	1	3	1	2	4	1	3	3	2	3	2	4	1
2	sub-ADIE113	3mf	1	286.603006	343.661544	4	3	3	3	4	2	3	3	1	2	3	4	1
3	sub-ADIE113	3mf	1	375.975028	423.761148	4	3	3	3	4	3	3	4	1	2	4	4	1
4	sub-ADIE113	3mf	0	488.424647	534.118655	4	4	4	3	3	2	3	4	1	2	3	4	1
5	sub-ADIE113	3mf	0	550.45218	610.8993849999999	2	2	2	3	2	3	3	3	2	2	3	2	3
0	sub-ADIE113	baseline	1	47.504239	117.54077000000001	4	4	3	2	4	2	3	4	1	1	3	3	1
1	sub-ADIE113	baseline	1	180.853068	262.659371	4	4	4	3	4	3	3	4	1	2	4	4	1
2	sub-ADIE113	baseline	0	339.043196	416.31785499999995	3	4	2	2	3	3	3	3	1	2	3	4	1
3	sub-ADIE113	baseline	0	432.317444	589.360089	2	3	2	3	2	2	3	3	2	3	3	3	1
4	sub-ADIE113	baseline	0	597.970243	666.0724299999999	3	3	3	2	2	3	1	3	1	1	3	3	1
5	sub-ADIE113	baseline	0	700.822041	758.414735	3	3	4	3	3	2	3	3	2	3	3	3	1
0	sub-ADIE116	3mf	0	35.906544	92.03422499999999	4	4	3	1	4	1	1	4	1	1	1	4	1
1	sub-ADIE116	3mf	0	119.510743	180.590686	4	4	3	4	4	1	1	4	1	1	1	4	1
2	sub-ADIE116	3mf	1	259.425574	298.78846	4	1	3	1	4	1	1	1	1	1	1	4	1
3	sub-ADIE116	3mf	1	334.597613	367.196126	4	4	3	1	4	1	1	1	1	1	1	1	1
4	sub-ADIE116	3mf	1	383.26161	416.786084	4	1	3	1	4	1	1	4	1	1	1	1	1
5	sub-ADIE116	3mf	1	463.314002	502.640192	4	4	3	1	4	1	1	1	1	1	1	1	1
0	sub-ADIE118	3mf	1	56.278428	97.383697	1	1	4	1	4	1	1	1	1	1	4	1	1
1	sub-ADIE118	3mf	1	126.143331	151.018842	1	1	4	1	4	1	1	1	1	1	1	1	1
2	sub-ADIE118	3mf	0	213.478691	244.142071	1	1	1	1	4	1	1	1	1	1	1	1	4
3	sub-ADIE118	3mf	0	257.110631	279.80397700000003	1	1	4	1	4	1	1	1	1	1	1	1	1
4	sub-ADIE118	3mf	0	339.771638	361.5519	1	1	4	1	4	1	1	1	1	1	1	1	1
5	sub-ADIE118	3mf	0	377.217813	424.704542	1	4	4	1	3	1	1	4	4	1	4	4	2
0	sub-ADIE118	baseline	1	9.972886	65.720841	4	4	4	4	4	1	1	4	1	1	4	1	1
1	sub-ADIE118	baseline	1	104.123488	147.554363	4	1	4	1	4	1	1	4	1	1	1	4	1
2	sub-ADIE118	baseline	1	178.364195	232.214403	3	4	2	2	3	1	3	4	1	2	4	4	3
3	sub-ADIE118	baseline	1	248.853993	287.128387	4	1	4	1	4	1	1	1	1	1	1	1	1
4	sub-ADIE118	baseline	0	350.731244	390.045881	1	3	4	2	2	1	1	4	4	2	1	1	1
5	sub-ADIE118	baseline	0	448.421869	481.62082300000003	1	1	4	1	3	1	2	4	4	1	1	1	1
0	sub-ADIE118	1yf	1	52.915288	96.86561499999999	1	1	4	1	4	1	1	1	1	1	4	1	4
1	sub-ADIE118	1yf	1	112.666745	141.61966900000002	1	1	4	1	4	1	1	1	1	1	1	1	4
2	sub-ADIE118	1yf	1	185.142796	229.693555	1	3	2	1	3	1	4	2	4	1	4	1	1
3	sub-ADIE118	1yf	0	277.472395	299.268203	1	1	4	1	4	1	1	1	1	1	1	1	1
4	sub-ADIE118	1yf	0	308.434463	328.959627	1	1	4	1	4	1	1	1	1	1	1	1	1
5	sub-ADIE118	1yf	0	345.359865	363.22085799999996	1	1	4	1	4	1	1	1	1	1	1	1	1
